,dayStart,duration,elev,Duration in Days
151,2022-11-15,1.0,3.19,0.0
152,2022-11-16,1.0,3.25,0.0
153,2023-08-12,1.0,3.5,0.0
154,2023-08-13,1.0,3.2,0.0
155,2023-08-21,1.0,3.34,0.0
156,2023-08-26,1.0,3.44,0.0
157,2023-08-27,1.0,3.36,0.0
158,2023-08-28,1.0,3.33,0.0
159,2023-10-07,1.0,3.36,0.0
160,2023-10-08,1.0,3.08,0.0
161,2023-10-09,1.0,3.09,0.0
162,2023-10-10,1.0,3.1,0.0
163,2023-10-11,1.0,3.11,0.0
164,2023-10-12,1.0,3.02,0.0
165,2023-10-13,1.0,3.02,0.0
166,2023-10-14,1.0,3.27,0.0
167,2023-10-22,1.0,3.41,0.0
168,2023-10-23,1.0,3.24,0.0
169,2023-10-24,1.0,3.03,0.0
170,2023-10-25,1.0,3.04,0.0
171,2023-10-26,1.0,3.25,0.0
172,2023-10-27,1.0,3.31,0.0
173,2023-10-28,1.0,3.3,0.0
174,2023-10-29,1.0,3.34,0.0
175,2023-10-30,1.0,3.35,0.0
176,2023-11-01,1.0,3.19,0.0
177,2023-11-03,1.0,3.07,0.0
178,2023-11-04,1.0,3.17,0.0
179,2023-11-05,1.0,3.19,0.0
