Reading,Receive,Value,Unit,Data Quality
12/11/2019 13:38,12/11/2019 13:38,0.39,ft,A
12/11/2019 13:08,12/11/2019 13:08,0.42,ft,A
12/11/2019 13:06,12/11/2019 13:06,0.44,ft,A
12/11/2019 12:38,12/11/2019 12:38,0.54,ft,A
12/11/2019 12:28,12/11/2019 12:28,0.51,ft,A
12/11/2019 12:16,12/11/2019 12:16,0.4,ft,A
12/11/2019 12:08,12/11/2019 12:08,0.3,ft,A
12/11/2019 11:38,12/11/2019 11:38,0.28,ft,A
12/11/2019 11:31,12/11/2019 11:31,0.33,ft,A
12/11/2019 11:18,12/11/2019 11:18,0.44,ft,A
12/11/2019 11:08,12/11/2019 11:08,0.55,ft,A
12/11/2019 11:02,12/11/2019 11:02,0.6,ft,A
12/11/2019 10:38,12/11/2019 10:38,0.7,ft,A
12/11/2019 10:08,12/11/2019 10:08,0.64,ft,A
12/11/2019 9:38,12/11/2019 9:38,0.6,ft,A
12/11/2019 9:32,12/11/2019 9:32,0.59,ft,A
12/11/2019 9:08,12/11/2019 9:08,0.48,ft,A
12/11/2019 8:38,12/11/2019 8:38,0.5,ft,A
12/11/2019 8:31,12/11/2019 8:31,0.56,ft,A
12/11/2019 8:08,12/11/2019 8:08,0.66,ft,A
12/11/2019 8:02,12/11/2019 8:02,0.68,ft,A
12/11/2019 7:38,12/11/2019 7:38,0.79,ft,A
12/11/2019 7:08,12/11/2019 7:08,0.79,ft,A
12/11/2019 6:38,12/11/2019 6:38,0.71,ft,A
12/11/2019 6:08,12/11/2019 6:08,0.69,ft,A
12/11/2019 5:38,12/11/2019 5:38,0.73,ft,A
12/11/2019 5:08,12/11/2019 5:08,0.67,ft,A
12/11/2019 4:38,12/11/2019 4:38,0.68,ft,A
12/11/2019 4:08,12/11/2019 4:08,0.72,ft,A
12/11/2019 3:38,12/11/2019 3:38,0.69,ft,A
12/11/2019 3:08,12/11/2019 3:08,0.7,ft,A
12/11/2019 2:38,12/11/2019 2:38,0.76,ft,A
12/11/2019 2:08,12/11/2019 2:08,0.79,ft,A
12/11/2019 1:57,12/11/2019 1:57,0.79,ft,A
12/11/2019 1:38,12/11/2019 1:38,0.68,ft,A
12/11/2019 1:08,12/11/2019 1:08,0.67,ft,A
12/11/2019 0:38,12/11/2019 0:38,0.64,ft,A
12/11/2019 0:08,12/11/2019 0:08,0.62,ft,A
12/10/2019 23:38,12/10/2019 23:38,0.63,ft,A
12/10/2019 23:34,12/10/2019 23:34,0.65,ft,A
12/10/2019 23:08,12/10/2019 23:08,0.75,ft,A
12/10/2019 22:38,12/10/2019 22:38,0.67,ft,A
12/10/2019 22:08,12/10/2019 22:08,0.73,ft,A
12/10/2019 21:38,12/10/2019 21:38,0.65,ft,A
12/10/2019 21:08,12/10/2019 21:08,0.63,ft,A
12/10/2019 20:38,12/10/2019 20:38,0.59,ft,A
12/10/2019 20:08,12/10/2019 20:08,0.64,ft,A
12/10/2019 19:56,12/10/2019 19:56,0.63,ft,A
12/10/2019 19:38,12/10/2019 19:38,0.52,ft,A
12/10/2019 19:08,12/10/2019 19:08,0.46,ft,A
12/10/2019 18:38,12/10/2019 18:38,0.56,ft,A
12/10/2019 18:08,12/10/2019 18:08,0.55,ft,A
12/10/2019 17:38,12/10/2019 17:38,0.59,ft,A
12/10/2019 17:08,12/10/2019 17:08,0.54,ft,A
12/10/2019 16:38,12/10/2019 16:38,0.59,ft,A
12/10/2019 16:08,12/10/2019 16:08,0.5,ft,A
12/10/2019 15:38,12/10/2019 15:38,0.5,ft,A
12/10/2019 15:08,12/10/2019 15:08,0.54,ft,A
12/10/2019 14:38,12/10/2019 14:38,0.5,ft,A
12/10/2019 14:08,12/10/2019 14:08,0.49,ft,A
12/10/2019 13:38,12/10/2019 13:38,0.46,ft,A
12/10/2019 13:08,12/10/2019 13:08,0.46,ft,A
12/10/2019 12:38,12/10/2019 12:38,0.44,ft,A
12/10/2019 12:08,12/10/2019 12:08,0.45,ft,A
12/10/2019 11:38,12/10/2019 11:38,0.39,ft,A
12/10/2019 11:08,12/10/2019 11:08,0.43,ft,A
12/10/2019 10:38,12/10/2019 10:38,0.48,ft,A
12/10/2019 10:08,12/10/2019 10:08,0.49,ft,A
12/10/2019 9:38,12/10/2019 9:38,0.42,ft,A
12/10/2019 9:08,12/10/2019 9:08,0.48,ft,A
12/10/2019 8:38,12/10/2019 8:38,0.47,ft,A
12/10/2019 8:08,12/10/2019 8:08,0.42,ft,A
12/10/2019 7:38,12/10/2019 7:38,0.45,ft,A
12/10/2019 7:08,12/10/2019 7:08,0.43,ft,A
12/10/2019 6:38,12/10/2019 6:38,0.43,ft,A
12/10/2019 6:08,12/10/2019 6:08,0.43,ft,A
12/10/2019 5:38,12/10/2019 5:38,0.45,ft,A
12/10/2019 5:08,12/10/2019 5:08,0.45,ft,A
12/10/2019 4:38,12/10/2019 4:38,0.46,ft,A
12/10/2019 4:08,12/10/2019 4:08,0.42,ft,A
12/10/2019 3:38,12/10/2019 3:38,0.43,ft,A
12/10/2019 3:08,12/10/2019 3:08,0.44,ft,A
12/10/2019 2:38,12/10/2019 2:38,0.41,ft,A
12/10/2019 2:08,12/10/2019 2:08,0.44,ft,A
12/10/2019 1:38,12/10/2019 1:38,0.43,ft,A
12/10/2019 1:08,12/10/2019 1:08,0.38,ft,A
12/10/2019 0:38,12/10/2019 0:38,0.33,ft,A
12/10/2019 0:08,12/10/2019 0:08,0.39,ft,A
12/9/2019 23:38,12/9/2019 23:38,0.37,ft,A
12/9/2019 23:08,12/9/2019 23:08,0.34,ft,A
12/9/2019 22:38,12/9/2019 22:38,0.36,ft,A
12/9/2019 22:08,12/9/2019 22:08,0.33,ft,A
12/9/2019 21:38,12/9/2019 21:38,0.31,ft,A
12/9/2019 21:08,12/9/2019 21:08,0.34,ft,A
12/9/2019 20:38,12/9/2019 20:38,0.35,ft,A
12/9/2019 20:08,12/9/2019 20:08,0.37,ft,A
12/9/2019 19:38,12/9/2019 19:38,0.41,ft,A
12/9/2019 19:08,12/9/2019 19:08,0.43,ft,A
12/9/2019 18:38,12/9/2019 18:38,0.47,ft,A
12/9/2019 18:08,12/9/2019 18:08,0.49,ft,A
12/9/2019 17:38,12/9/2019 17:38,0.5,ft,A
12/9/2019 17:08,12/9/2019 17:08,0.56,ft,A
12/9/2019 16:38,12/9/2019 16:38,0.53,ft,A
12/9/2019 16:08,12/9/2019 16:08,0.5,ft,A
12/9/2019 15:38,12/9/2019 15:38,0.52,ft,A
12/9/2019 15:08,12/9/2019 15:08,0.54,ft,A
12/9/2019 14:38,12/9/2019 14:38,0.54,ft,A
12/9/2019 14:08,12/9/2019 14:08,0.6,ft,A
12/9/2019 13:38,12/9/2019 13:38,0.63,ft,A
12/9/2019 13:08,12/9/2019 13:08,0.57,ft,A
12/9/2019 12:38,12/9/2019 12:38,0.63,ft,A
12/9/2019 12:08,12/9/2019 12:08,0.56,ft,A
12/9/2019 12:00,12/9/2019 12:00,0.54,ft,A
12/9/2019 11:38,12/9/2019 11:38,0.44,ft,A
12/9/2019 11:08,12/9/2019 11:08,0.42,ft,A
12/9/2019 10:38,12/9/2019 10:38,0.5,ft,A
12/9/2019 10:08,12/9/2019 10:08,0.5,ft,A
12/9/2019 9:38,12/9/2019 9:38,0.46,ft,A
12/9/2019 9:08,12/9/2019 9:08,0.53,ft,A
12/9/2019 9:04,12/9/2019 9:04,0.51,ft,A
12/9/2019 8:38,12/9/2019 8:38,0.4,ft,A
12/9/2019 8:08,12/9/2019 8:08,0.36,ft,A
12/9/2019 7:38,12/9/2019 7:38,0.36,ft,A
12/9/2019 7:08,12/9/2019 7:08,0.34,ft,A
12/9/2019 7:07,12/9/2019 7:07,0.33,ft,A
12/9/2019 6:54,12/9/2019 6:54,0.23,ft,A
12/9/2019 6:38,12/9/2019 6:38,0.12,ft,A
12/9/2019 6:31,12/9/2019 6:31,0.13,ft,A
12/9/2019 6:16,12/9/2019 6:16,0.23,ft,A
12/9/2019 6:08,12/9/2019 6:08,0.33,ft,A
12/9/2019 6:01,12/9/2019 6:01,0.45,ft,A
12/9/2019 5:38,12/9/2019 5:38,0.55,ft,A
12/9/2019 5:32,12/9/2019 5:32,0.54,ft,A
12/9/2019 5:23,12/9/2019 5:23,0.44,ft,A
12/9/2019 5:17,12/9/2019 5:17,0.33,ft,A
12/9/2019 5:08,12/9/2019 5:08,0.21,ft,A
12/9/2019 4:38,12/9/2019 4:38,0.26,ft,A
12/9/2019 4:08,12/9/2019 4:08,0.3,ft,A
12/9/2019 3:38,12/9/2019 3:38,0.29,ft,A
12/9/2019 3:08,12/9/2019 3:08,0.34,ft,A
12/9/2019 2:38,12/9/2019 2:38,0.35,ft,A
12/9/2019 2:24,12/9/2019 2:24,0.29,ft,A
12/9/2019 2:08,12/9/2019 2:08,0.18,ft,A
12/9/2019 1:38,12/9/2019 1:38,0.22,ft,A
12/9/2019 1:08,12/9/2019 1:08,0.23,ft,A
12/9/2019 0:38,12/9/2019 0:38,0.19,ft,A
12/9/2019 0:08,12/9/2019 0:08,0.19,ft,A
12/8/2019 23:38,12/8/2019 23:38,0.22,ft,A
12/8/2019 23:08,12/8/2019 23:08,0.17,ft,A
12/8/2019 22:38,12/8/2019 22:38,0.15,ft,A
12/8/2019 22:08,12/8/2019 22:08,0.16,ft,A
12/8/2019 21:38,12/8/2019 21:38,0.07,ft,A
12/8/2019 21:08,12/8/2019 21:08,0.11,ft,A
12/8/2019 20:38,12/8/2019 20:38,0.11,ft,A
12/8/2019 20:08,12/8/2019 20:08,0.05,ft,A
12/8/2019 19:38,12/8/2019 19:38,0,ft,A
12/8/2019 19:08,12/8/2019 19:08,0.06,ft,A
12/8/2019 18:38,12/8/2019 18:38,0.08,ft,A
12/8/2019 18:08,12/8/2019 18:08,0.07,ft,A
12/8/2019 17:38,12/8/2019 17:38,0.04,ft,A
12/8/2019 17:08,12/8/2019 17:08,0,ft,A
12/8/2019 16:38,12/8/2019 16:38,-0.01,ft,A
12/8/2019 16:08,12/8/2019 16:08,-0.03,ft,A
12/8/2019 15:38,12/8/2019 15:38,0.01,ft,A
12/8/2019 15:08,12/8/2019 15:08,-0.03,ft,A
12/8/2019 14:38,12/8/2019 14:38,-0.03,ft,A
12/8/2019 14:08,12/8/2019 14:08,-0.03,ft,A
12/8/2019 13:38,12/8/2019 13:38,-0.02,ft,A
12/8/2019 13:08,12/8/2019 13:08,-0.03,ft,A
12/8/2019 12:38,12/8/2019 12:38,-0.05,ft,A
12/8/2019 12:08,12/8/2019 12:08,-0.04,ft,A
12/8/2019 11:38,12/8/2019 11:38,0.05,ft,A
12/8/2019 11:08,12/8/2019 11:08,0,ft,A
12/8/2019 10:38,12/8/2019 10:38,-0.05,ft,A
12/8/2019 10:08,12/8/2019 10:08,-0.01,ft,A
12/8/2019 9:38,12/8/2019 9:38,-0.03,ft,A
12/8/2019 9:08,12/8/2019 9:08,0,ft,A
12/8/2019 8:38,12/8/2019 8:38,-0.02,ft,A
12/8/2019 8:08,12/8/2019 8:08,-0.03,ft,A
12/8/2019 7:38,12/8/2019 7:38,-0.03,ft,A
12/8/2019 7:08,12/8/2019 7:08,-0.04,ft,A
12/8/2019 6:38,12/8/2019 6:38,0,ft,A
12/8/2019 6:08,12/8/2019 6:08,-0.02,ft,A
12/8/2019 5:38,12/8/2019 5:38,0.05,ft,A
12/8/2019 5:08,12/8/2019 5:08,0.07,ft,A
12/8/2019 4:38,12/8/2019 4:38,0.07,ft,A
12/8/2019 4:08,12/8/2019 4:08,0.09,ft,A
12/8/2019 3:38,12/8/2019 3:38,0.01,ft,A
12/8/2019 3:08,12/8/2019 3:08,0.11,ft,A
12/8/2019 2:38,12/8/2019 2:38,0.01,ft,A
12/8/2019 2:26,12/8/2019 2:26,0.04,ft,A
12/8/2019 2:08,12/8/2019 2:08,0.15,ft,A
12/8/2019 1:58,12/8/2019 1:58,0.15,ft,A
12/8/2019 1:38,12/8/2019 1:38,0.05,ft,A
12/8/2019 1:08,12/8/2019 1:08,0.08,ft,A
12/8/2019 0:38,12/8/2019 0:38,0.1,ft,A
12/8/2019 0:08,12/8/2019 0:08,0.13,ft,A
12/7/2019 23:38,12/7/2019 23:38,0.04,ft,A
12/7/2019 23:08,12/7/2019 23:08,0.08,ft,A
12/7/2019 22:38,12/7/2019 22:38,0.1,ft,A
12/7/2019 22:08,12/7/2019 22:08,0.1,ft,A
12/7/2019 21:38,12/7/2019 21:38,0.16,ft,A
12/7/2019 21:08,12/7/2019 21:08,0.24,ft,A
12/7/2019 20:38,12/7/2019 20:38,0.21,ft,A
12/7/2019 20:08,12/7/2019 20:08,0.2,ft,A
12/7/2019 19:38,12/7/2019 19:38,0.16,ft,A
12/7/2019 19:08,12/7/2019 19:08,0.2,ft,A
12/7/2019 18:38,12/7/2019 18:38,0.23,ft,A
12/7/2019 18:08,12/7/2019 18:08,0.25,ft,A
12/7/2019 17:38,12/7/2019 17:38,0.3,ft,A
12/7/2019 17:08,12/7/2019 17:08,0.28,ft,A
12/7/2019 16:38,12/7/2019 16:38,0.3,ft,A
12/7/2019 16:08,12/7/2019 16:08,0.34,ft,A
12/7/2019 15:38,12/7/2019 15:38,0.35,ft,A
12/7/2019 15:08,12/7/2019 15:08,0.29,ft,A
12/7/2019 14:38,12/7/2019 14:38,0.29,ft,A
12/7/2019 14:08,12/7/2019 14:08,0.35,ft,A
12/7/2019 13:38,12/7/2019 13:38,0.36,ft,A
12/7/2019 13:08,12/7/2019 13:08,0.41,ft,A
12/7/2019 12:38,12/7/2019 12:38,0.49,ft,A
12/7/2019 12:08,12/7/2019 12:08,0.54,ft,A
12/7/2019 11:38,12/7/2019 11:38,0.52,ft,A
12/7/2019 11:08,12/7/2019 11:08,0.52,ft,A
12/7/2019 10:38,12/7/2019 10:38,0.58,ft,A
12/7/2019 10:08,12/7/2019 10:08,0.6,ft,A
12/7/2019 9:38,12/7/2019 9:38,0.54,ft,A
12/7/2019 9:08,12/7/2019 9:08,0.6,ft,A
12/7/2019 8:38,12/7/2019 8:38,0.52,ft,A
12/7/2019 8:08,12/7/2019 8:08,0.5,ft,A
12/7/2019 7:38,12/7/2019 7:38,0.46,ft,A
12/7/2019 7:08,12/7/2019 7:08,0.43,ft,A
12/7/2019 6:38,12/7/2019 6:38,0.42,ft,A
12/7/2019 6:08,12/7/2019 6:08,0.43,ft,A
12/7/2019 5:38,12/7/2019 5:38,0.43,ft,A
12/7/2019 5:08,12/7/2019 5:08,0.41,ft,A
12/7/2019 4:38,12/7/2019 4:38,0.4,ft,A
12/7/2019 4:08,12/7/2019 4:08,0.41,ft,A
12/7/2019 3:38,12/7/2019 3:38,0.41,ft,A
12/7/2019 3:08,12/7/2019 3:08,0.41,ft,A
12/7/2019 2:38,12/7/2019 2:38,0.41,ft,A
12/7/2019 2:08,12/7/2019 2:08,0.43,ft,A
12/7/2019 1:38,12/7/2019 1:38,0.45,ft,A
12/7/2019 1:08,12/7/2019 1:08,0.48,ft,A
12/7/2019 0:38,12/7/2019 0:38,0.47,ft,A
12/7/2019 0:08,12/7/2019 0:08,0.49,ft,A
12/6/2019 23:38,12/6/2019 23:38,0.47,ft,A
12/6/2019 23:08,12/6/2019 23:08,0.49,ft,A
12/6/2019 22:38,12/6/2019 22:38,0.47,ft,A
12/6/2019 22:08,12/6/2019 22:08,0.46,ft,A
12/6/2019 21:38,12/6/2019 21:38,0.49,ft,A
12/6/2019 21:08,12/6/2019 21:08,0.49,ft,A
12/6/2019 20:38,12/6/2019 20:38,0.49,ft,A
12/6/2019 20:08,12/6/2019 20:08,0.45,ft,A
12/6/2019 19:38,12/6/2019 19:38,0.46,ft,A
12/6/2019 19:08,12/6/2019 19:08,0.45,ft,A
12/6/2019 18:38,12/6/2019 18:38,0.47,ft,A
12/6/2019 18:08,12/6/2019 18:08,0.47,ft,A
12/6/2019 17:38,12/6/2019 17:38,0.47,ft,A
12/6/2019 17:08,12/6/2019 17:08,0.51,ft,A
12/6/2019 16:38,12/6/2019 16:38,0.51,ft,A
12/6/2019 16:08,12/6/2019 16:08,0.47,ft,A
12/6/2019 15:38,12/6/2019 15:38,0.52,ft,A
12/6/2019 15:08,12/6/2019 15:08,0.53,ft,A
12/6/2019 14:38,12/6/2019 14:38,0.55,ft,A
12/6/2019 14:08,12/6/2019 14:08,0.55,ft,A
12/6/2019 13:38,12/6/2019 13:38,0.57,ft,A
12/6/2019 13:08,12/6/2019 13:08,0.58,ft,A
12/6/2019 12:38,12/6/2019 12:38,0.58,ft,A
12/6/2019 12:08,12/6/2019 12:08,0.6,ft,A
12/6/2019 11:38,12/6/2019 11:38,0.55,ft,A
12/6/2019 11:08,12/6/2019 11:08,0.57,ft,A
12/6/2019 10:38,12/6/2019 10:38,0.56,ft,A
12/6/2019 10:08,12/6/2019 10:08,0.57,ft,A
12/6/2019 9:38,12/6/2019 9:38,0.55,ft,A
12/6/2019 9:08,12/6/2019 9:08,0.55,ft,A
12/6/2019 8:38,12/6/2019 8:38,0.53,ft,A
12/6/2019 8:08,12/6/2019 8:08,0.54,ft,A
12/6/2019 7:38,12/6/2019 7:38,0.53,ft,A
12/6/2019 7:08,12/6/2019 7:08,0.5,ft,A
12/6/2019 6:38,12/6/2019 6:38,0.49,ft,A
12/6/2019 6:08,12/6/2019 6:08,0.49,ft,A
12/6/2019 5:38,12/6/2019 5:38,0.47,ft,A
12/6/2019 5:08,12/6/2019 5:08,0.46,ft,A
12/6/2019 4:38,12/6/2019 4:38,0.46,ft,A
12/6/2019 4:08,12/6/2019 4:08,0.46,ft,A
12/6/2019 3:38,12/6/2019 3:38,0.44,ft,A
12/6/2019 3:08,12/6/2019 3:08,0.45,ft,A
12/6/2019 2:38,12/6/2019 2:38,0.45,ft,A
12/6/2019 2:08,12/6/2019 2:08,0.46,ft,A
12/6/2019 1:38,12/6/2019 1:38,0.47,ft,A
12/6/2019 1:08,12/6/2019 1:08,0.48,ft,A
12/6/2019 0:38,12/6/2019 0:38,0.48,ft,A
12/6/2019 0:08,12/6/2019 0:08,0.48,ft,A
12/5/2019 23:38,12/5/2019 23:38,0.51,ft,A
12/5/2019 23:08,12/5/2019 23:08,0.51,ft,A
12/5/2019 22:38,12/5/2019 22:38,0.52,ft,A
12/5/2019 22:08,12/5/2019 22:08,0.51,ft,A
12/5/2019 21:38,12/5/2019 21:38,0.5,ft,A
12/5/2019 21:08,12/5/2019 21:08,0.47,ft,A
12/5/2019 20:38,12/5/2019 20:38,0.47,ft,A
12/5/2019 20:08,12/5/2019 20:08,0.46,ft,A
12/5/2019 19:38,12/5/2019 19:38,0.45,ft,A
12/5/2019 19:08,12/5/2019 19:08,0.45,ft,A
12/5/2019 18:38,12/5/2019 18:38,0.42,ft,A
12/5/2019 18:08,12/5/2019 18:08,0.38,ft,A
12/5/2019 17:38,12/5/2019 17:38,0.4,ft,A
12/5/2019 17:08,12/5/2019 17:08,0.33,ft,A
12/5/2019 17:07,12/5/2019 17:07,0.33,ft,A
12/5/2019 16:38,12/5/2019 16:38,0.43,ft,A
12/5/2019 16:08,12/5/2019 16:08,0.48,ft,A
12/5/2019 15:38,12/5/2019 15:38,0.49,ft,A
12/5/2019 15:08,12/5/2019 15:08,0.53,ft,A
12/5/2019 14:38,12/5/2019 14:38,0.52,ft,A
12/5/2019 14:08,12/5/2019 14:08,0.53,ft,A
12/5/2019 13:38,12/5/2019 13:38,0.55,ft,A
12/5/2019 13:08,12/5/2019 13:08,0.57,ft,A
12/5/2019 13:03,12/5/2019 13:03,0.55,ft,A
12/5/2019 12:38,12/5/2019 12:38,0.45,ft,A
12/5/2019 12:08,12/5/2019 12:08,0.5,ft,A
12/5/2019 11:38,12/5/2019 11:38,0.55,ft,A
12/5/2019 11:08,12/5/2019 11:08,0.54,ft,A
12/5/2019 10:38,12/5/2019 10:38,0.61,ft,A
12/5/2019 10:08,12/5/2019 10:08,0.71,ft,A
12/5/2019 9:38,12/5/2019 9:38,0.67,ft,A
12/5/2019 9:08,12/5/2019 9:08,0.63,ft,A
12/5/2019 8:38,12/5/2019 8:38,0.66,ft,A
12/5/2019 8:08,12/5/2019 8:08,0.62,ft,A
12/5/2019 7:38,12/5/2019 7:38,0.65,ft,A
12/5/2019 7:08,12/5/2019 7:08,0.65,ft,A
12/5/2019 6:38,12/5/2019 6:38,0.6,ft,A
12/5/2019 6:08,12/5/2019 6:08,0.6,ft,A
12/5/2019 5:38,12/5/2019 5:38,0.55,ft,A
12/5/2019 5:08,12/5/2019 5:08,0.59,ft,A
12/5/2019 4:38,12/5/2019 4:38,0.55,ft,A
12/5/2019 4:08,12/5/2019 4:08,0.54,ft,A
12/5/2019 3:38,12/5/2019 3:38,0.57,ft,A
12/5/2019 3:08,12/5/2019 3:08,0.54,ft,A
12/5/2019 2:38,12/5/2019 2:38,0.55,ft,A
12/5/2019 2:08,12/5/2019 2:08,0.57,ft,A
12/5/2019 1:38,12/5/2019 1:38,0.57,ft,A
12/5/2019 1:08,12/5/2019 1:08,0.63,ft,A
12/5/2019 0:38,12/5/2019 0:38,0.71,ft,A
12/5/2019 0:08,12/5/2019 0:08,0.7,ft,A
12/4/2019 23:38,12/4/2019 23:38,0.7,ft,A
12/4/2019 23:08,12/4/2019 23:08,0.72,ft,A
12/4/2019 22:38,12/4/2019 22:38,0.74,ft,A
12/4/2019 22:08,12/4/2019 22:08,0.74,ft,A
12/4/2019 21:38,12/4/2019 21:38,0.73,ft,A
12/4/2019 21:08,12/4/2019 21:08,0.72,ft,A
12/4/2019 20:38,12/4/2019 20:38,0.66,ft,A
12/4/2019 20:08,12/4/2019 20:08,0.57,ft,A
12/4/2019 19:38,12/4/2019 19:38,0.58,ft,A
12/4/2019 19:08,12/4/2019 19:08,0.51,ft,A
12/4/2019 18:38,12/4/2019 18:38,0.51,ft,A
12/4/2019 18:08,12/4/2019 18:08,0.57,ft,A
12/4/2019 17:38,12/4/2019 17:38,0.56,ft,A
12/4/2019 17:08,12/4/2019 17:08,0.51,ft,A
12/4/2019 16:38,12/4/2019 16:38,0.49,ft,A
12/4/2019 16:08,12/4/2019 16:08,0.46,ft,A
12/4/2019 15:38,12/4/2019 15:38,0.45,ft,A
12/4/2019 15:08,12/4/2019 15:08,0.52,ft,A
12/4/2019 14:38,12/4/2019 14:38,0.55,ft,A
12/4/2019 14:08,12/4/2019 14:08,0.52,ft,A
12/4/2019 13:38,12/4/2019 13:38,0.49,ft,A
12/4/2019 13:08,12/4/2019 13:08,0.51,ft,A
12/4/2019 12:38,12/4/2019 12:38,0.55,ft,A
12/4/2019 12:31,12/4/2019 12:31,0.57,ft,A
12/4/2019 12:08,12/4/2019 12:08,0.68,ft,A
12/4/2019 11:38,12/4/2019 11:38,0.71,ft,A
12/4/2019 11:08,12/4/2019 11:08,0.67,ft,A
12/4/2019 10:38,12/4/2019 10:38,0.61,ft,A
12/4/2019 10:08,12/4/2019 10:08,0.64,ft,A
12/4/2019 9:38,12/4/2019 9:38,0.65,ft,A
12/4/2019 9:08,12/4/2019 9:08,0.61,ft,A
12/4/2019 8:38,12/4/2019 8:38,0.57,ft,A
12/4/2019 8:08,12/4/2019 8:08,0.59,ft,A
12/4/2019 7:38,12/4/2019 7:38,0.57,ft,A
12/4/2019 7:08,12/4/2019 7:08,0.54,ft,A
12/4/2019 6:38,12/4/2019 6:38,0.53,ft,A
12/4/2019 6:08,12/4/2019 6:08,0.53,ft,A
12/4/2019 5:38,12/4/2019 5:38,0.5,ft,A
12/4/2019 5:08,12/4/2019 5:08,0.5,ft,A
12/4/2019 4:38,12/4/2019 4:38,0.52,ft,A
12/4/2019 4:08,12/4/2019 4:08,0.53,ft,A
12/4/2019 3:38,12/4/2019 3:38,0.46,ft,A
12/4/2019 3:08,12/4/2019 3:08,0.5,ft,A
12/4/2019 2:38,12/4/2019 2:38,0.49,ft,A
12/4/2019 2:08,12/4/2019 2:08,0.46,ft,A
12/4/2019 1:38,12/4/2019 1:38,0.48,ft,A
12/4/2019 1:08,12/4/2019 1:08,0.47,ft,A
12/4/2019 0:38,12/4/2019 0:38,0.45,ft,A
12/4/2019 0:08,12/4/2019 0:08,0.46,ft,A
12/3/2019 23:38,12/3/2019 23:38,0.48,ft,A
12/3/2019 23:08,12/3/2019 23:08,0.46,ft,A
12/3/2019 22:38,12/3/2019 22:38,0.46,ft,A
12/3/2019 22:08,12/3/2019 22:08,0.45,ft,A
12/3/2019 21:38,12/3/2019 21:38,0.42,ft,A
12/3/2019 21:08,12/3/2019 21:08,0.4,ft,A
12/3/2019 20:38,12/3/2019 20:38,0.44,ft,A
12/3/2019 20:08,12/3/2019 20:08,0.41,ft,A
12/3/2019 19:38,12/3/2019 19:38,0.36,ft,A
12/3/2019 19:08,12/3/2019 19:08,0.32,ft,A
12/3/2019 18:38,12/3/2019 18:38,0.25,ft,A
12/3/2019 18:08,12/3/2019 18:08,0.25,ft,A
12/3/2019 17:38,12/3/2019 17:38,0.27,ft,A
12/3/2019 17:08,12/3/2019 17:08,0.26,ft,A
12/3/2019 16:38,12/3/2019 16:38,0.25,ft,A
12/3/2019 16:08,12/3/2019 16:08,0.18,ft,A
12/3/2019 15:38,12/3/2019 15:38,0.16,ft,A
12/3/2019 15:08,12/3/2019 15:08,0.19,ft,A
12/3/2019 14:38,12/3/2019 14:38,0.21,ft,A
12/3/2019 14:08,12/3/2019 14:08,0.22,ft,A
12/3/2019 13:38,12/3/2019 13:38,0.22,ft,A
12/3/2019 13:08,12/3/2019 13:08,0.3,ft,A
12/3/2019 12:38,12/3/2019 12:38,0.33,ft,A
12/3/2019 12:08,12/3/2019 12:08,0.34,ft,A
12/3/2019 11:38,12/3/2019 11:38,0.35,ft,A
12/3/2019 11:08,12/3/2019 11:08,0.33,ft,A
12/3/2019 10:38,12/3/2019 10:38,0.35,ft,A
12/3/2019 10:08,12/3/2019 10:08,0.34,ft,A
12/3/2019 9:38,12/3/2019 9:38,0.35,ft,A
12/3/2019 9:36,12/3/2019 9:36,0.36,ft,A
12/3/2019 9:08,12/3/2019 9:08,0.26,ft,A
12/3/2019 8:38,12/3/2019 8:38,0.21,ft,A
12/3/2019 8:08,12/3/2019 8:08,0.25,ft,A
12/3/2019 7:38,12/3/2019 7:38,0.26,ft,A
12/3/2019 7:08,12/3/2019 7:08,0.3,ft,A
12/3/2019 6:38,12/3/2019 6:38,0.34,ft,A
12/3/2019 6:08,12/3/2019 6:08,0.29,ft,A
12/3/2019 5:38,12/3/2019 5:38,0.2,ft,A
12/3/2019 5:08,12/3/2019 5:08,0.19,ft,A
12/3/2019 4:38,12/3/2019 4:38,0.17,ft,A
12/3/2019 4:08,12/3/2019 4:08,0.14,ft,A
12/3/2019 4:00,12/3/2019 4:00,0.15,ft,A
12/3/2019 3:38,12/3/2019 3:38,0.25,ft,A
12/3/2019 3:08,12/3/2019 3:08,0.24,ft,A
12/3/2019 2:38,12/3/2019 2:38,0.25,ft,A
12/3/2019 2:08,12/3/2019 2:08,0.3,ft,A
12/3/2019 1:38,12/3/2019 1:38,0.29,ft,A
12/3/2019 1:08,12/3/2019 1:08,0.27,ft,A
12/3/2019 0:38,12/3/2019 0:38,0.22,ft,A
12/3/2019 0:08,12/3/2019 0:08,0.25,ft,A
12/2/2019 23:53,12/2/2019 23:53,0.35,ft,A
12/2/2019 23:38,12/2/2019 23:38,0.45,ft,A
12/2/2019 23:08,12/2/2019 23:08,0.52,ft,A
12/2/2019 22:38,12/2/2019 22:38,0.43,ft,A
12/2/2019 22:30,12/2/2019 22:30,0.41,ft,A
12/2/2019 22:08,12/2/2019 22:08,0.31,ft,A
12/2/2019 21:38,12/2/2019 21:38,0.26,ft,A
12/2/2019 21:08,12/2/2019 21:08,0.2,ft,A
