,dayStart,duration,elev,Duration in Days
0,2019-01-01 00:00:00,1634.0,0.34,68.1
1,2019-03-10 03:00:00,2412.0,0.33,100.5
2,2019-06-19 03:00:00,4.0,0.71,0.2
3,2019-06-24 07:00:00,1223.0,0.52,51.0
4,2019-08-14 09:00:00,542.0,0.49,22.6
5,2019-09-06 00:00:00,1.0,1.48,0.0
6,2019-09-06 13:00:00,54.0,1.26,2.2
7,2019-09-08 20:00:00,2.0,1.39,0.1
8,2019-09-09 04:00:00,5.0,1.5,0.2
9,2019-09-09 12:00:00,809.0,1.43,33.7
10,2019-10-13 07:00:00,4.0,1.5,0.2
11,2019-10-14 01:00:00,1.0,1.49,0.0
12,2019-10-14 23:00:00,42.0,1.48,1.8
13,2019-10-16 19:00:00,367.0,1.49,15.3
14,2019-11-01 03:00:00,236.0,1.36,9.8
15,2019-11-11 00:00:00,397.0,0.81,16.5
16,2019-11-29 15:00:00,777.0,-0.18,32.4
