,dayStart,duration,elev,Duration in Days
0,2020-05-22 17:00:00,3.0,1.56,0.1
1,2020-08-16 15:00:00,6.0,1.63,0.2
2,2020-08-17 09:00:00,1.0,1.94,0.0
3,2020-08-17 21:00:00,5.0,1.81,0.2
4,2020-08-21 09:00:00,9.0,1.67,0.4
5,2020-08-22 04:00:00,5.0,1.53,0.2
6,2020-08-26 13:00:00,1.0,1.55,0.0
7,2020-09-16 14:00:00,6.0,1.52,0.2
8,2020-09-17 03:00:00,16.0,1.51,0.7
9,2020-09-19 01:00:00,4.0,1.97,0.2
10,2020-09-19 07:00:00,5.0,1.98,0.2
11,2020-09-19 20:00:00,10.0,1.93,0.4
12,2020-09-20 10:00:00,5.0,2.0,0.2
13,2020-09-20 17:00:00,52.0,2.0,2.2
14,2020-09-28 18:00:00,1.0,1.86,0.0
15,2020-09-29 05:00:00,2.0,1.66,0.1
16,2020-09-29 08:00:00,2.0,1.92,0.1
17,2020-10-03 06:00:00,2.0,1.96,0.1
18,2020-10-03 10:00:00,6.0,2.0,0.2
19,2020-10-04 11:00:00,2.0,1.8,0.1
20,2020-10-04 17:00:00,1.0,1.88,0.0
21,2020-10-05 11:00:00,2.0,1.91,0.1
22,2020-10-06 17:00:00,2.0,1.99,0.1
23,2020-10-07 08:00:00,4.0,1.61,0.2
24,2020-10-08 17:00:00,3.0,1.84,0.1
25,2020-10-09 18:00:00,34.0,1.55,1.4
26,2020-10-11 11:00:00,7.0,1.83,0.3
27,2020-10-11 19:00:00,1.0,1.62,0.0
28,2020-10-11 22:00:00,1.0,1.7,0.0
29,2020-10-15 11:00:00,2.0,1.97,0.1
30,2020-10-15 18:00:00,2.0,1.72,0.1
31,2020-10-17 10:00:00,13.0,1.6,0.5
32,2020-10-18 01:00:00,5.0,1.54,0.2
33,2020-10-18 07:00:00,57.0,1.64,2.4
34,2020-10-20 23:00:00,5.0,2.0,0.2
35,2020-10-21 09:00:00,1.0,1.97,0.0
36,2020-10-22 02:00:00,1.0,2.0,0.0
37,2020-10-22 12:00:00,48.0,2.0,2.0
38,2020-10-24 13:00:00,4.0,2.0,0.2
39,2020-10-25 16:00:00,3.0,2.0,0.1
40,2020-10-25 20:00:00,1.0,1.58,0.0
41,2020-10-26 01:00:00,4.0,1.93,0.2
42,2020-10-26 13:00:00,4.0,1.9,0.2
43,2020-10-27 09:00:00,2.0,1.51,0.1
