,dayStart,duration,elev,Duration in Days
0,2013-12-17,1.0,10.41,0.0
1,2013-12-18,1.0,10.5,0.0
2,2013-12-19,1.0,11.26,0.0
3,2013-12-20,1.0,11.9,0.0
4,2013-12-21,1.0,10.95,0.0
5,2013-12-30,1.0,10.13,0.0
6,2013-12-31,1.0,11.6,0.0
7,2014-01-01,1.0,12.94,0.0
8,2014-01-02,1.0,14.41,0.0
9,2014-01-29,1.0,14.41,0.0
10,2014-01-30,1.0,14.75,0.0
11,2014-02-02,1.0,13.06,0.0
12,2014-02-03,1.0,10.91,0.0
13,2014-02-04,1.0,10.72,0.0
14,2014-02-05,1.0,11.07,0.0
15,2014-02-06,1.0,10.95,0.0
16,2014-02-07,1.0,10.75,0.0
17,2014-02-08,1.0,10.72,0.0
18,2014-02-13,1.0,11.34,0.0
19,2014-02-14,1.0,12.36,0.0
20,2014-02-15,1.0,12.44,0.0
21,2014-02-16,1.0,11.33,0.0
22,2014-02-17,1.0,10.78,0.0
23,2014-02-18,1.0,10.86,0.0
24,2014-02-19,1.0,12.0,0.0
25,2014-02-20,1.0,12.09,0.0
26,2014-02-21,1.0,11.5,0.0
27,2014-02-22,1.0,11.17,0.0
28,2014-02-23,1.0,14.5,0.0
29,2014-03-03,1.0,14.09,0.0
30,2014-03-04,1.0,12.51,0.0
31,2014-03-05,1.0,11.32,0.0
32,2014-03-06,1.0,10.26,0.0
33,2014-03-08,1.0,10.52,0.0
34,2014-03-14,1.0,14.21,0.0
35,2014-03-17,1.0,14.44,0.0
36,2014-03-18,1.0,14.11,0.0
37,2014-03-19,1.0,14.06,0.0
38,2014-03-20,1.0,14.74,0.0
39,2014-03-22,1.0,14.77,0.0
40,2014-03-23,1.0,14.02,0.0
41,2014-03-24,1.0,12.67,0.0
42,2014-03-25,1.0,11.64,0.0
43,2014-03-26,1.0,11.07,0.0
44,2014-03-27,1.0,10.73,0.0
45,2014-03-28,1.0,10.49,0.0
46,2014-03-29,1.0,10.64,0.0
47,2014-03-30,1.0,12.27,0.0
48,2014-03-31,1.0,13.29,0.0
49,2014-04-01,1.0,13.57,0.0
50,2014-04-02,1.0,13.48,0.0
51,2014-04-03,1.0,13.3,0.0
52,2014-04-04,1.0,13.12,0.0
53,2014-04-05,1.0,12.91,0.0
54,2014-04-06,1.0,12.34,0.0
55,2014-04-07,1.0,11.92,0.0
56,2014-04-08,1.0,12.04,0.0
57,2014-04-09,1.0,12.4,0.0
58,2014-04-10,1.0,13.62,0.0
59,2014-04-11,1.0,14.24,0.0
60,2014-04-12,1.0,14.64,0.0
61,2014-04-26,1.0,14.94,0.0
62,2014-04-27,1.0,14.83,0.0
63,2014-04-28,1.0,14.19,0.0
64,2014-04-29,1.0,13.49,0.0
65,2014-04-30,1.0,13.47,0.0
66,2014-05-01,1.0,14.91,0.0
67,2014-05-09,1.0,14.15,0.0
68,2014-05-10,1.0,12.91,0.0
69,2014-05-11,1.0,11.07,0.0
70,2014-05-18,1.0,11.58,0.0
71,2014-05-19,1.0,13.64,0.0
72,2014-05-20,1.0,14.24,0.0
73,2014-05-21,1.0,14.51,0.0
74,2014-05-22,1.0,14.67,0.0
75,2014-05-23,1.0,14.79,0.0
76,2014-05-24,1.0,14.89,0.0
77,2014-05-25,1.0,14.99,0.0
78,2014-06-01,1.0,14.71,0.0
79,2014-06-02,1.0,13.75,0.0
80,2014-06-03,1.0,12.61,0.0
81,2014-06-04,1.0,11.75,0.0
82,2014-06-05,1.0,11.14,0.0
83,2014-06-06,1.0,10.77,0.0
84,2014-06-07,1.0,10.52,0.0
85,2014-06-08,1.0,10.04,0.0
86,2014-09-10,1.0,11.12,0.0
87,2014-09-11,1.0,11.46,0.0
88,2014-10-17,1.0,10.75,0.0
89,2014-10-18,1.0,10.27,0.0
90,2014-12-06,1.0,10.68,0.0
91,2014-12-07,1.0,10.6,0.0
92,2014-12-08,1.0,10.27,0.0
93,2014-12-09,1.0,10.28,0.0
94,2014-12-10,1.0,10.29,0.0
