,dayStart,duration,elev,Duration in Days
0,2013-11-06,1.0,4.03,0.0
1,2013-11-07,1.0,4.19,0.0
2,2013-11-08,1.0,4.13,0.0
3,2013-11-09,1.0,4.38,0.0
4,2013-11-10,1.0,3.65,0.0
5,2013-11-11,1.0,2.93,0.0
6,2013-11-12,1.0,2.56,0.0
7,2013-11-13,1.0,2.46,0.0
8,2013-11-14,1.0,2.87,0.0
9,2013-11-15,1.0,3.19,0.0
10,2013-11-16,1.0,3.29,0.0
11,2013-11-17,1.0,3.04,0.0
12,2013-11-18,1.0,3.03,0.0
13,2013-11-19,1.0,2.98,0.0
14,2013-11-20,1.0,2.84,0.0
15,2013-11-21,1.0,2.78,0.0
16,2013-11-22,1.0,2.94,0.0
17,2013-11-23,1.0,3.12,0.0
18,2013-11-24,1.0,2.94,0.0
19,2013-11-26,1.0,3.32,0.0
20,2013-11-27,1.0,4.22,0.0
21,2013-11-28,1.0,4.71,0.0
22,2013-11-30,1.0,4.74,0.0
23,2013-12-10,1.0,4.88,0.0
24,2013-12-11,1.0,4.63,0.0
25,2014-06-18,1.0,4.7,0.0
26,2014-06-19,1.0,4.95,0.0
27,2014-06-21,1.0,4.48,0.0
28,2014-06-22,1.0,4.11,0.0
29,2014-06-23,1.0,4.01,0.0
30,2014-06-24,1.0,3.9,0.0
31,2014-06-25,1.0,3.88,0.0
32,2014-06-26,1.0,3.85,0.0
33,2014-06-27,1.0,3.83,0.0
34,2014-06-28,1.0,3.88,0.0
35,2014-06-29,1.0,3.83,0.0
36,2014-06-30,1.0,3.68,0.0
37,2014-07-01,1.0,4.29,0.0
38,2014-07-06,1.0,4.23,0.0
39,2014-07-07,1.0,3.45,0.0
40,2014-07-08,1.0,3.58,0.0
41,2014-07-09,1.0,4.33,0.0
42,2014-07-13,1.0,4.64,0.0
43,2014-07-14,1.0,3.68,0.0
44,2014-07-15,1.0,3.96,0.0
45,2014-07-19,1.0,4.57,0.0
46,2014-07-20,1.0,3.41,0.0
47,2014-07-21,1.0,3.13,0.0
48,2014-07-22,1.0,3.35,0.0
49,2014-07-23,1.0,4.55,0.0
50,2014-07-28,1.0,4.0,0.0
51,2014-07-29,1.0,4.23,0.0
52,2014-08-09,1.0,4.75,0.0
53,2014-08-10,1.0,4.15,0.0
54,2014-08-11,1.0,3.97,0.0
55,2014-08-12,1.0,4.32,0.0
56,2014-08-13,1.0,4.95,0.0
57,2014-08-14,1.0,4.91,0.0
58,2014-08-15,1.0,4.97,0.0
59,2014-08-17,1.0,4.76,0.0
60,2014-08-18,1.0,4.15,0.0
61,2014-08-19,1.0,4.72,0.0
62,2014-08-26,1.0,4.32,0.0
63,2014-08-27,1.0,4.86,0.0
64,2014-09-01,1.0,4.5,0.0
65,2014-09-02,1.0,3.86,0.0
66,2014-09-16,1.0,4.85,0.0
67,2014-09-22,1.0,4.25,0.0
68,2014-09-23,1.0,4.79,0.0
69,2014-09-27,1.0,4.47,0.0
70,2014-09-28,1.0,3.95,0.0
71,2014-09-29,1.0,3.66,0.0
72,2014-09-30,1.0,3.65,0.0
73,2014-10-01,1.0,3.82,0.0
74,2014-10-02,1.0,3.48,0.0
75,2014-10-03,1.0,3.48,0.0
76,2014-10-04,1.0,3.42,0.0
77,2014-10-05,1.0,3.17,0.0
78,2014-10-06,1.0,3.19,0.0
79,2014-10-07,1.0,3.28,0.0
80,2014-10-08,1.0,3.16,0.0
81,2014-10-09,1.0,3.1,0.0
82,2014-10-10,1.0,3.02,0.0
83,2014-10-11,1.0,3.25,0.0
84,2014-10-12,1.0,3.26,0.0
85,2014-10-13,1.0,2.99,0.0
86,2014-10-14,1.0,3.38,0.0
87,2014-10-15,1.0,4.83,0.0
88,2014-10-28,1.0,4.56,0.0
89,2014-10-29,1.0,3.77,0.0
90,2014-10-30,1.0,3.53,0.0
91,2014-10-31,1.0,2.99,0.0
92,2014-11-01,1.0,2.72,0.0
93,2014-11-02,1.0,2.54,0.0
94,2014-11-03,1.0,2.26,0.0
95,2014-11-04,1.0,2.42,0.0
96,2014-11-05,1.0,2.64,0.0
97,2014-11-06,1.0,2.64,0.0
98,2014-11-07,1.0,2.56,0.0
99,2014-11-08,1.0,2.58,0.0
100,2014-11-09,1.0,2.65,0.0
101,2014-11-10,1.0,2.63,0.0
102,2014-11-11,1.0,2.58,0.0
103,2014-11-12,1.0,2.63,0.0
104,2014-11-13,1.0,2.7,0.0
105,2014-11-14,1.0,2.46,0.0
106,2014-11-15,1.0,2.29,0.0
107,2014-11-16,1.0,2.43,0.0
108,2014-11-17,1.0,2.69,0.0
109,2014-11-18,1.0,2.82,0.0
110,2014-11-19,1.0,2.64,0.0
111,2014-11-20,1.0,2.94,0.0
112,2014-11-21,1.0,3.06,0.0
113,2014-11-22,1.0,2.79,0.0
114,2014-11-23,1.0,2.78,0.0
115,2014-11-24,1.0,3.03,0.0
116,2014-11-25,1.0,3.3,0.0
117,2014-11-26,1.0,3.63,0.0
118,2014-11-30,1.0,4.62,0.0
119,2014-12-01,1.0,3.94,0.0
120,2014-12-02,1.0,3.63,0.0
121,2014-12-03,1.0,3.63,0.0
122,2015-02-12,1.0,4.99,0.0
123,2015-02-16,1.0,4.76,0.0
124,2015-05-18,1.0,4.84,0.0
125,2015-05-19,1.0,4.29,0.0
126,2015-05-20,1.0,4.01,0.0
127,2015-05-21,1.0,3.96,0.0
